A,λ,G=0.11615
102,-11.799755933638405
104,-10.80201782514421
106,-10.19110687163978
108,-9.702882655469944
110,-9.285522286694846
112,-8.882518530486637
114,-8.453576474434536
116,-8.005158784102436
118,-7.577589747146582
120,-7.185268791309384
122,-6.823560351189528
124,-6.4813104062416
126,-6.1312284965165755
128,-5.705909379700425
130,-4.972776856138699
